rank,finalWorthInMillions,companyCategory,personName,age,city,source,countryOfCitizenship,selfMade,inherited,gender,birthDate
223,8800,Energy,Carrie Perrodo & family,72.0,London,Oil,France,False,Yes,F,1951-01-01 00:00:00
230,8700,Manufacturing,Chen Jianhua,52.0,Wujiang,Chemicals,China,True,Yes,M,1971-01-01 00:00:00
230,8700,Fashion & Retail,Michael Otto,79.0,Hamburg,"Retail, real estate",Germany,False,No,M,1943-04-12 00:00:00
232,8600,Finance & Investments,Leon Black,71.0,New York,Private equity,United States,True,No,M,1951-07-31 00:00:00
232,8600,Finance & Investments,Graeme Hart,67.0,Auckland,Investments,New Zealand,True,No,M,1955-06-06 00:00:00
232,8600,Food & Beverage,Ravi Jaipuria,68.0,Delhi,"Soft drinks, fast food",India,False,Yes,M,1954-11-28 00:00:00
232,8600,Technology,Hasso Plattner & family,79.0,Heidelberg,Software,Germany,True,Yes,M,1944-01-21 00:00:00
232,8600,Food & Beverage,Carlos Alberto Sicupira & family,75.0,St. Gallen,Beer,Brazil,True,Yes,M,1948-01-01 00:00:00
232,8600,Real Estate,Manuel Villar,73.0,Manila,Real estate,Philippines,True,Yes,M,1949-12-13 00:00:00
232,8600,Technology,Andreas von Bechtolsheim & family,67.0,Palo Alto,Google,Germany,True,No,M,1955-09-30 00:00:00
239,8500,Finance & Investments,"Chase Coleman, III.",47.0,New York,Investments,United States,True,No,M,1975-06-21 00:00:00
239,8500,Fashion & Retail,Ann Walton Kroenke,74.0,Electra,Walmart,United States,False,No,F,1948-12-18 00:00:00
239,8500,Manufacturing,Li Zhenguo & family,55.0,Xi'an,Solar wafers and modules,China,True,No,M,1968-01-01 00:00:00
242,8400,Media & Entertainment,Jim Kennedy,75.0,Atlanta,"Media, automotive",United States,False,Yes,M,1947-11-29 00:00:00
242,8400,Metals & Mining,Nicky Oppenheimer & family,77.0,Johannesburg,Diamonds,South Africa,False,No,M,1945-06-08 00:00:00
242,8400,Media & Entertainment,Blair Parry-Okeden,72.0,New South Wales,"Media, automotive",United States,False,Yes,F,1950-05-21 00:00:00
242,8400,Metals & Mining,Zheng Shuliang & family,77.0,Binzhou,Aluminum products,China,False,No,F,1946-01-01 00:00:00
246,8300,Fashion & Retail,John Morris,75.0,Springfield,Sporting goods retail,United States,True,Yes,M,1948-03-19 00:00:00
246,8300,Fashion & Retail,Stefano Pessina,81.0,Monte Carlo,Drugstores,Monaco,False,No,M,1941-06-04 00:00:00
246,8300,Finance & Investments,Francine von Finck & family,,Thurgau,Investments,Germany,False,No,F,
249,8200,Real Estate,Francis Choi,75.0,Hong Kong,Real estate,Hong Kong,True,Yes,M,1947-09-18 00:00:00
249,8200,Energy,German Khan,61.0,Moscow,"Oil, banking, telecom",Russia,True,Yes,M,1961-10-24 00:00:00
249,8200,Diversified,Abdulsamad Rabiu,62.0,Lagos,"Cement, sugar",Nigeria,False,Yes,M,1960-08-04 00:00:00
249,8200,Finance & Investments,George Roberts,79.0,Atherton,Private equity,United States,True,Yes,M,1943-09-14 00:00:00
249,8200,Real Estate,Kushal Pal Singh,91.0,Delhi,Real estate,India,False,No,M,1931-08-15 00:00:00
249,8200,Real Estate,Wang Jianlin,68.0,Beijing,Real estate,China,True,No,M,1954-10-01 00:00:00
249,8200,Real Estate,Yang Huiyan & family,41.0,Foshan,Real estate,China,False,No,F,1981-09-27 00:00:00
256,8100,Diversified,Laurent Dassault,69.0,Paris,Diversified,France,False,No,M,1953-07-07 00:00:00
256,8100,Diversified,Thierry Dassault,66.0,Paris,Diversified,France,False,No,M,1957-03-26 00:00:00
256,8100,Food & Beverage,Tilman Fertitta,65.0,Houston,"Houston Rockets, entertainment",United States,True,Yes,M,1957-06-25 00:00:00
256,8100,Diversified,Marie-Hélène Habert-Dassault,58.0,Paris,Diversified,France,False,No,F,1965-04-04 00:00:00
256,8100,Gambling & Casinos,Karel Komarek,54.0,Verbier,"Oil and gas, IT, lotteries",Czech Republic,True,Yes,M,1969-03-15 00:00:00
261,8000,Technology,Nathan Blecharczyk,39.0,San Francisco,Airbnb,United States,True,No,M,1983-06-11 00:00:00
261,8000,Energy,Leonid Fedun,66.0,Moscow,Oil,Russia,True,Yes,M,1956-04-05 00:00:00
261,8000,Fashion & Retail,Bernard Marcus,93.0,Atlanta,Home Depot,United States,True,No,M,1929-05-12 00:00:00
261,8000,Finance & Investments,Patrick Ryan,85.0,Winnetka,Insurance,United States,True,Unknown,M,1937-05-15 00:00:00
261,8000,Finance & Investments,Robert F. Smith,60.0,Austin,Private equity,United States,True,Yes,M,1962-12-01 00:00:00
261,8000,Metals & Mining,Pavel Tykac,58.0,Prague,Coal mines,Czech Republic,True,Yes,M,1964-05-15 00:00:00
261,8000,Finance & Investments,Eric Wittouck,76.0,,Investments,Belgium,False,No,M,1946-10-01 00:00:00
268,7900,Finance & Investments,Orlando Bravo,52.0,Miami Beach,Private equity,United States,True,Yes,M,1970-09-23 00:00:00
268,7900,Fashion & Retail,Ding Shizhong,52.0,Quanzhou,Sports apparel,China,True,Yes,M,1970-12-01 00:00:00
268,7900,Fashion & Retail,Nancy Walton Laurie,71.0,Henderson,Walmart,United States,False,No,F,1951-05-15 00:00:00
268,7900,Technology,Jay Y. Lee,54.0,Seoul,Samsung,South Korea,False,No,M,1968-06-23 00:00:00
268,7900,Finance & Investments,Ramzi Musallam,54.0,New York,Private equity,United States,True,Yes,M,1968-09-17 00:00:00
268,7900,Finance & Investments,David Shaw,72.0,New York,Hedge funds,United States,True,Yes,M,1951-03-29 00:00:00
268,7900,Metals & Mining,Andrei Skoch & family,57.0,Moscow,Metals and mining,Russia,True,Yes,M,1966-01-30 00:00:00
268,7900,Diversified,Georg Stumpf,50.0,Vienna,"Real estate, construction",Austria,True,Unknown,M,1972-09-14 00:00:00
276,7800,Telecom,Rocco Commisso,73.0,Saddle River,Telecom,United States,True,Yes,M,1949-11-25 00:00:00
276,7800,Manufacturing,Li Shuirong & family,66.0,Hangzhou,Petrochemicals,China,True,No,M,1956-07-01 00:00:00
276,7800,Manufacturing,Lin Shu-hong,94.0,Taipei,Petrochemicals,Taiwan,True,Yes,M,1928-08-01 00:00:00
276,7800,Technology,Qi Shi & family,53.0,Shanghai,Financial information,China,True,No,M,1970-01-03 00:00:00
276,7800,Manufacturing,Yao Liangsong,58.0,Guangzhou,Furniture,China,True,No,M,1964-08-01 00:00:00
276,7800,Fashion & Retail,Zhang Congyuan,75.0,Taoyuan,Shoes,Taiwan,True,No,M,1948-01-01 00:00:00
282,7700,Food & Beverage,Jean-Michel Besnier,55.0,Laval,Cheese,France,False,No,M,1967-06-05 00:00:00
282,7700,Food & Beverage,Marie Besnier Beauvalot,42.0,Laval,Cheese,France,False,No,F,1980-07-30 00:00:00
282,7700,Media & Entertainment,David Geffen,80.0,Beverly Hills,"Movies, record labels",United States,True,No,M,1943-02-21 00:00:00
282,7700,Technology,Robin Li,54.0,Beijing,Internet search,China,True,Yes,M,1968-11-17 00:00:00
282,7700,Service,Liu Yonghao & family,71.0,Chengdu,Agribusiness,China,True,No,M,1951-09-01 00:00:00
282,7700,Technology,Henry Samueli,68.0,Newport Beach,Semiconductors,United States,True,Yes,M,1954-09-20 00:00:00
282,7700,Healthcare,Reinhold Schmieding,68.0,Naples,Medical devices,United States,True,Yes,M,1955-01-03 00:00:00
282,7700,Real Estate,Ivar Tollefsen,61.0,Oslo,Real estate,Norway,True,Yes,M,1961-06-23 00:00:00
290,7600,Energy,Cao Renxian,54.0,Hefei,Photovoltaic equipment,China,True,No,M,1968-07-24 00:00:00
290,7600,Healthcare,Hasmukh Chudgar & family,89.0,Ahmedabad,Pharmaceuticals,India,True,Yes,M,1933-09-19 00:00:00
290,7600,Manufacturing,Andrew Currie,67.0,London,Chemicals,United Kingdom,True,Yes,M,1955-12-04 00:00:00
290,7600,Technology,Joe Gebbia,41.0,Austin,Airbnb,United States,True,No,M,1981-08-21 00:00:00
290,7600,Real Estate,Philip Ng,64.0,Singapore,Real Estate,Singapore,False,Yes,M,1959-01-01 00:00:00
290,7600,Manufacturing,John Reece,66.0,London,Chemicals,United Kingdom,True,Yes,M,1957-03-07 00:00:00
290,7600,Real Estate,Leonard Stern,85.0,New York,Real estate,United States,False,Yes,M,1938-03-28 00:00:00
290,7600,Technology,Joseph Tsai,59.0,Hong Kong,E-commerce,Canada,True,No,M,1964-01-19 00:00:00
290,7600,Healthcare,Zhong Huijuan,62.0,Shanghai,Pharmaceuticals,China,True,No,F,1961-01-01 00:00:00
299,7500,Sports,Arthur Blank,80.0,Atlanta,Home Depot,United States,True,Yes,M,1942-09-27 00:00:00
299,7500,Fashion & Retail,Charles Butt,85.0,San Antonio,Supermarkets,United States,False,Unknown,M,1938-02-03 00:00:00
299,7500,Fashion & Retail,Ding Shijia,59.0,Quanzhou,Sports apparel,China,True,No,M,1964-01-01 00:00:00
299,7500,Finance & Investments,"Paul Tudor Jones, II.",68.0,Palm Beach,Hedge funds,United States,True,Yes,M,1954-09-28 00:00:00
299,7500,Finance & Investments,Henry Kravis,79.0,New York,Private equity,United States,True,No,M,1944-01-06 00:00:00
299,7500,Food & Beverage,Zhang Yong,52.0,Singapore,Restaurants,Singapore,True,Yes,M,1970-07-01 00:00:00
305,7400,Technology,James Goodnight,80.0,Cary,Software,United States,True,Yes,M,1943-01-06 04:00:00
305,7400,Manufacturing,Sri Prakash Lohia,70.0,London,Petrochemicals,Indonesia,False,Yes,M,1952-08-11 00:00:00
305,7400,Fashion & Retail,Ma Jianrong,59.0,Ningbo,"Textiles, apparel",China,True,No,M,1964-01-01 00:00:00
305,7400,Real Estate,Robert Ng,71.0,Singapore,Real estate,Singapore,False,Yes,M,1952-01-01 00:00:00
305,7400,Manufacturing,Steven Rales,72.0,Santa Barbara,"Manufacturing, investments",United States,True,No,M,1951-03-31 00:00:00
305,7400,Construction & Engineering,Nassef Sawiris,62.0,Cairo,"Construction, investments",Egypt,False,No,M,1961-01-19 00:00:00
305,7400,Food & Beverage,Harry Stine,81.0,Adel,Agriculture,United States,True,Yes,M,1941-11-30 00:00:00
312,7300,Manufacturing,Benu Gopal Bangur,91.0,Kolkata,Cement,India,False,Yes,M,1931-06-01 00:00:00
312,7300,Metals & Mining,Iskander Makhmudov,59.0,Moscow,"Mining, metals, machinery",Russia,True,Yes,M,1963-12-05 00:00:00
312,7300,Fashion & Retail,Anders Holch Povlsen,50.0,Aarhus,Fashion retail,Denmark,False,No,M,1972-11-04 00:00:00
312,7300,Logistics,Enrique Razon Jr.,63.0,Manila,Ports,Philippines,False,Yes,M,1960-03-03 00:00:00
312,7300,Technology,Wang Laichun,55.0,Shenzhen,Electronics components,Hong Kong,True,No,F,1967-06-03 00:00:00
317,7200,Finance & Investments,Arthur Dantchik,65.0,Gladwyne,"Trading, investments",United States,True,Unknown,M,1957-11-25 00:00:00
317,7200,Technology,Terry Gou,72.0,Taipei,Electronics,Taiwan,True,Yes,M,1950-10-18 00:00:00
317,7200,Real Estate,Jeff Greene,68.0,Palm Beach,"Real estate, investments",United States,True,Yes,M,1954-12-10 00:00:00
317,7200,Finance & Investments,Don Hankey,79.0,Malibu,Auto loans,United States,True,Yes,M,1943-06-13 00:00:00
317,7200,Energy,Richard Kinder,78.0,Houston,Pipelines,United States,True,No,M,1944-10-19 00:00:00
317,7200,Finance & Investments,Guillaume Pousaz,41.0,Dubai,Fintech,Switzerland,True,No,M,1981-08-15 00:00:00
317,7200,Fashion & Retail,Takahisa Takahara,61.0,Tokyo,Personal care goods,Japan,False,Yes,M,1961-07-12 00:00:00
317,7200,Food & Beverage,Zong Qinghou,77.0,Hangzhou,Beverages,China,True,No,M,1945-10-01 00:00:00
325,7100,Technology,Judy Faulkner,79.0,Madison,Healthcare software,United States,True,Yes,F,1943-08-01 00:00:00
325,7100,Gambling & Casinos,Johann Graf,76.0,Vienna,Gambling,Austria,True,Yes,M,1947-01-03 00:00:00
325,7100,Service,Tamara Gustavson,61.0,Lexington,Self storage,United States,False,No,F,1961-11-16 00:00:00
325,7100,Manufacturing,Liang Wengen,66.0,Changsha,Construction equipment,China,True,No,M,1956-12-14 00:00:00
325,7100,Healthcare,Frederik Paulsen,72.0,Lausanne,Health care,Sweden,False,No,M,1950-10-30 00:00:00
325,7100,Finance & Investments,Wee Cho Yaw,94.0,Singapore,Banking,Singapore,False,No,M,1929-01-10 00:00:00
325,7100,Manufacturing,Zhang Hejun,71.0,Ningbo,Electronics,China,True,Yes,M,1952-01-01 00:00:00
332,7000,Technology,Marc Benioff,58.0,San Francisco,Business software,United States,True,No,M,1964-09-25 00:00:00
332,7000,Media & Entertainment,Dmitri Bukhman,37.0,London,Online games,Israel,True,No,M,1985-05-27 00:00:00
332,7000,Media & Entertainment,Igor Bukhman,41.0,London,Online games,Israel,True,No,M,1982-03-29 00:00:00
332,7000,Technology,Jack Dangermond,77.0,Redlands,Mapping software,United States,True,Yes,M,1945-07-23 00:00:00
332,7000,Manufacturing,Ashwin Dani & family,80.0,Mumbai,Paints,India,False,No,M,1942-10-24 00:00:00
332,7000,Fashion & Retail,Ralph Lauren,83.0,New York,Apparel,United States,True,Yes,M,1939-10-14 00:00:00
332,7000,Real Estate,Law Kar Po,74.0,Hong Kong,Real estate,Hong Kong,False,Yes,M,1948-08-02 00:00:00
332,7000,Diversified,Rohiqa Cyrus Mistry,55.0,Mumbai,Diversified,India,False,Unknown,F,1967-06-06 00:00:00
332,7000,Diversified,Shapoor Mistry,58.0,Mumbai,Diversified,Ireland,False,Unknown,M,1964-09-06 00:00:00
332,7000,Food & Beverage,J. Christopher Reyes,69.0,Hobe Sound,Food distribution,United States,True,No,M,1953-12-29 00:00:00
332,7000,Food & Beverage,Jude Reyes,67.0,Palm Beach,Food distribution,United States,True,No,M,1955-09-16 00:00:00
332,7000,Food & Beverage,Don Vultaggio & family,71.0,Port Washington,Beverages,United States,True,Yes,M,1952-02-26 00:00:00
344,6900,Diversified,Alejandro Bailleres Gual & family,62.0,,Diversified,Mexico,False,Yes,M,1961-01-01 00:00:00
344,6900,Diversified,Edythe Broad & family,87.0,Los Angeles,"Homebuilding, insurance",United States,False,Unknown,F,1936-01-01 00:00:00
344,6900,Food & Beverage,Pauline MacMillan Keinath,89.0,St. Louis,Cargill,United States,False,No,F,1934-01-01 00:00:00
344,6900,Finance & Investments,Philippe Laffont,55.0,New York,Hedge fund,United States,True,Yes,M,1967-09-16 00:00:00
344,6900,Technology,Liu Jincheng & family,58.0,Huizhou,Lithium batteries,China,True,No,M,1964-09-22 00:00:00
344,6900,Real Estate,Igor Olenicoff,80.0,Lighthouse Point,Real estate,United States,True,Yes,M,1942-09-20 00:00:00
344,6900,Fashion & Retail,Sandra Ortega Mera,54.0,La Coruna,Zara,Spain,False,Yes,F,1968-07-09 00:00:00
344,6900,Healthcare,Ronda Stryker,68.0,Portage,Medical equipment,United States,False,Yes,F,1954-05-01 00:00:00
352,6800,Energy,Dannine Avara,59.0,Houston,Pipelines,United States,False,Yes,F,1964-03-09 00:00:00
352,6800,Diversified,Silvio Berlusconi & family,86.0,Milan,Media,Italy,True,No,M,1936-09-29 00:00:00
352,6800,Gambling & Casinos,Denise Coates,55.0,Stoke-on-Trent,Online gambling,United Kingdom,True,Yes,F,1967-09-26 00:00:00
352,6800,Energy,Scott Duncan,40.0,Houston,Pipelines,United States,False,Yes,M,1982-11-01 00:00:00
352,6800,Energy,Milane Frantz,53.0,Houston,Pipelines,United States,False,Yes,F,1969-08-12 00:00:00
352,6800,Finance & Investments,"Edward Johnson, IV.",58.0,Boston,Fidelity,United States,False,Yes,M,1964-11-18 00:00:00
352,6800,Finance & Investments,Yuri Milner,61.0,Los Altos,Tech investments,Israel,True,No,M,1961-11-11 00:00:00
352,6800,Technology,Gordon Moore,94.0,Woodside,Intel,United States,True,No,M,1929-01-03 00:00:00
352,6800,Finance & Investments,John Overdeck,53.0,Millburn,Hedge funds,United States,True,Yes,M,1969-12-21 00:00:00
352,6800,Finance & Investments,David Siegel,61.0,Scarsdale,Hedge funds,United States,True,Yes,M,1961-07-15 00:00:00
352,6800,Diversified,Viktor Vekselberg,65.0,Moscow,"Metals, investments",Russia,True,Yes,M,1957-04-14 00:00:00
352,6800,Technology,Wang Laisheng,58.0,Shenzhen,Electronics components,Hong Kong,True,No,M,1964-12-14 00:00:00
352,6800,Energy,Randa Duncan Williams,61.0,Houston,Pipelines,United States,False,Yes,F,1961-08-28 00:00:00
365,6700,Finance & Investments,Ken Fisher,72.0,Dallas,Money management,United States,True,Yes,M,1950-11-29 00:00:00
365,6700,Finance & Investments,Christopher Hohn,56.0,London,Hedge funds,United Kingdom,True,No,M,1966-10-27 00:00:00
365,6700,Manufacturing,Kjeld Kirk Kristiansen,75.0,Billund,Lego,Denmark,False,No,M,1947-12-27 00:00:00
365,6700,Manufacturing,Sofie Kirk Kristiansen,47.0,Billund,Lego,Denmark,False,No,F,1976-01-01 00:00:00
365,6700,Manufacturing,Thomas Kirk Kristiansen,44.0,Billund,Lego,Denmark,False,No,M,1979-01-01 00:00:00
365,6700,Healthcare,Massimiliana Landini Aleotti & family,80.0,Fiesole,Pharmaceuticals,Italy,False,Yes,F,1943-01-01 00:00:00
365,6700,Automotive,Li Ping,55.0,Ningde,Batteries,Hong Kong,True,No,M,1968-01-01 00:00:00
365,6700,Manufacturing,Lin Jianhua,60.0,Hangzhou,Solar panel components,China,True,Yes,M,1962-08-01 00:00:00
365,6700,Manufacturing,Magdalena Martullo-Blocher,54.0,Feldmeilen,Chemicals,Switzerland,False,No,F,1969-01-01 00:00:00
365,6700,Telecom,Xavier Niel,55.0,Paris,"Internet, telecom",France,True,No,M,1967-08-25 00:00:00
365,6700,Energy,Terrence Pegula,72.0,Boca Raton,Natural gas,United States,True,Yes,M,1951-03-27 00:00:00
365,6700,Real Estate,"Edward Roski, Jr.",84.0,Los Angeles,Real estate,United States,False,Yes,M,1938-12-25 00:00:00
365,6700,Real Estate,John A. Sobrato & family,83.0,Atherton,Real estate,United States,True,Yes,M,1939-05-23 00:00:00
365,6700,Finance & Investments,George Soros,92.0,Katonah,Hedge funds,United States,True,No,M,1930-08-12 00:00:00
365,6700,Technology,David Sun,71.0,Irvine,Computer hardware,United States,True,Yes,M,1951-10-12 00:00:00
365,6700,Manufacturing,Agnete Kirk Thinggaard,39.0,Billund,Lego,Denmark,False,No,F,1983-05-18 00:00:00
365,6700,Technology,John Tu,81.0,Rolling Hills,Computer hardware,United States,True,Yes,M,1941-08-12 00:00:00
365,6700,Food & Beverage,Xu Shihui,65.0,Quanzhou,"Snacks, beverages",China,True,No,M,1958-01-01 00:00:00
383,6600,Manufacturing,Rahel Blocher,47.0,Wilen bei Wollerau,Chemicals,Switzerland,False,No,F,1976-01-01 00:00:00
383,6600,Food & Beverage,Bubba Cathy,68.0,Atlanta,Chick-fil-A,United States,False,Yes,M,1954-04-22 00:00:00
383,6600,Food & Beverage,Dan Cathy,70.0,Atlanta,Chick-fil-A,United States,False,Yes,M,1953-03-01 00:00:00
383,6600,Food & Beverage,Trudy Cathy White,67.0,Hampton,Chick-fil-A,United States,False,Yes,F,1955-12-17 00:00:00
383,6600,Finance & Investments,Bruce Kovner,78.0,New York,Hedge funds,United States,True,Yes,M,1945-02-25 00:00:00
383,6600,Technology,"Henry Nicholas, III.",63.0,Newport Coast,Semiconductors,United States,True,Yes,M,1959-10-08 00:00:00
383,6600,Finance & Investments,Nadia Thiele,47.0,Munich,Investments,Germany,False,Yes,F,1976-01-07 00:00:00
390,6500,Finance & Investments,David Bonderman,80.0,Fort Worth,Private equity,United States,True,Yes,M,1942-11-27 00:00:00
390,6500,Technology,Melinda French Gates,58.0,Medina,Microsoft,United States,False,Yes,F,1964-08-15 00:00:00
390,6500,Fashion & Retail,Nathan Kirsh,91.0,Ezulwini,"Retail, real estate",Eswatini (Swaziland),True,Yes,M,1932-01-06 00:00:00
390,6500,Real Estate,Annette Lerner & family,93.0,Chevy Chase,Real estate,United States,False,Unknown,F,1930-02-27 00:00:00
390,6500,Real Estate,David Reuben,84.0,London,"Investments, real estate",United Kingdom,True,No,M,1938-09-01 00:00:00
390,6500,Diversified,Simon Reuben,81.0,Monaco,"Real estate, investments",United Kingdom,True,No,M,1941-05-01 00:00:00
390,6500,Real Estate,Radovan Vitek,51.0,Crans Montana,Real estate,Czech Republic,True,Yes,M,1971-04-22 00:00:00
397,6400,Finance & Investments,Carl Bennet,71.0,Gothenberg,Investments,Sweden,True,No,M,1951-08-19 00:00:00
397,6400,Sports,Stephen Bisciotti,62.0,Hobe Sound,"Staffing, Baltimore Ravens",United States,True,Yes,M,1960-04-10 00:00:00
397,6400,Finance & Investments,Stanley Druckenmiller,69.0,New York,Hedge funds,United States,True,No,M,1953-06-14 00:00:00
397,6400,Healthcare,Jian Jun,59.0,Beijing,Biomedical products,China,True,Yes,F,1963-11-01 00:00:00
397,6400,Energy,Alexei Kuzmichev,60.0,Paris,"Oil, banking, telecom",Russia,True,Yes,M,1962-10-15 00:00:00
397,6400,Manufacturing,Dmitry Rybolovlev & family,56.0,Monaco,Fertilizer,Russia,True,No,M,1966-11-22 00:00:00
397,6400,Finance & Investments,Luis Carlos Sarmiento,90.0,Bogota,Banking,Colombia,True,No,M,1933-01-27 00:00:00
397,6400,Logistics,Dennis Washington,88.0,Missoula,"Construction, mining",United States,True,No,M,1934-07-27 00:00:00
405,6300,Construction & Engineering,Anthony Bamford & family,77.0,Gloucestershire,Construction equipment,United Kingdom,False,Yes,M,1945-10-23 00:00:00
405,6300,Energy,Gao Jifan & family,58.0,Changzhou,Solar equipment,China,True,No,M,1965-01-01 00:00:00
405,6300,Finance & Investments,John Grayken,66.0,London,Private equity,Ireland,True,No,M,1956-06-01 00:00:00
405,6300,Healthcare,Alain Merieux & family,85.0,Lyon,Pharmaceuticals,France,False,No,M,1938-01-01 00:00:00
405,6300,Energy,Wang Yusuo & family,59.0,Langfang,Natural gas distribution,China,True,Yes,M,1964-03-11 00:00:00
405,6300,Manufacturing,Stef Wertheimer & family,96.0,Tel Aviv,Metalworking tools,Israel,True,Yes,M,1926-07-16 00:00:00
411,6200,Food & Beverage,Maria Asuncion Aramburuzabala & family,59.0,Mexico City,"Beer, investments",Mexico,False,Unknown,F,1963-05-02 00:00:00
411,6200,Diversified,Gustaf Douglas,85.0,Stockholm,Investments,Sweden,True,No,M,1938-03-03 00:00:00
